DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723119164,2150079,89.6,11.636,41889.6,831.898,64
1723119170,2155383,87.7,11.758,42328.8,830.458,64
1723119175,2160710,87.4,11.880,42768,834.592,64
1723119180,2166006,87.7,12.027,43297.2,829.818,64
1723119186,2171312,87.6,12.150,43740,832.301,64
1723119191,2176628,87.8,12.272,44179.2,831.43,64
1723119196,2181928,88.0,12.419,44708.4,829.658,64
1723119202,2187226,88.1,12.542,45151.2,828.154,64
1723119207,2192540,89.6,12.664,45590.4,829.229,64
1723119212,2197843,87.8,12.811,46119.6,828.806,64
1723119218,2203158,86.9,12.932,46555.2,775.514,64
1723119223,2208473,87.1,13.054,46994.4,733.958,64
1723119228,2213774,85.8,13.175,47430,617.717,64
1723119233,2219079,84.5,13.317,47941.2,418.955,64
1723119239,2224388,82.9,13.434,48362.4,138.461,64
1723119244,2229688,83.5,0.093,334.8,138.631,64
1723119249,2234994,83.1,0.232,835.2,132.634,64
1723119255,2240296,84.8,0.348,1252.8,134.615,64
1723119260,2245595,83.0,0.463,1666.8,136.064,64
1723119265,2250914,82.9,0.602,2167.2,136.438,64
1723119271,2256222,82.5,0.718,2584.8,137.611,64
1723119276,2261524,82.6,0.833,2998.8,136.238,64
1723119281,2266826,82.8,0.950,3420,136.23,64
1723119287,2272132,82.7,1.088,3916.8,137.658,64
1723119292,2277438,83.2,1.204,4334.4,146.764,64
1723119297,2282745,84.4,1.320,4752,137.428,64
1723119302,2288054,84.4,1.458,5248.8,136.438,64
1723119308,2293370,83.0,1.573,5662.8,138.431,64
1723119313,2298671,84.1,1.689,6080.4,210.452,64
1723119318,2303980,82.9,1.829,6584.4,144.029,64
1723119324,2309439,86.6,1.945,7002,371.154,64
1723119329,2314870,92.3,2.074,7466.4,1634.65,64
1723119335,2320248,92.4,2.229,8024.4,1641.1,64
1723119340,2325690,92.8,2.358,8488.8,1644.1,64
1723119346,2331109,92.7,2.513,9046.8,1632.8,64
1723119351,2336567,94.4,2.643,9514.8,1630.59,64
1723119356,2341970,92.4,2.798,10072.8,1637.2,64
1723119362,2347412,92.4,2.927,10537.2,1642.11,64
1723119367,2352851,92.7,3.056,11001.6,1637.84,64
1723119373,2358291,92.7,3.211,11559.6,1632.4,64
1723119378,2363729,92.5,3.340,12024,1633.65,64
1723119384,2369189,92.6,3.495,12582,1642.31,64
1723119389,2374659,92.4,3.624,13046.4,1640.29,64
1723119395,2380101,92.3,3.779,13604.4,1630.3,64
1723119400,2385568,93.0,3.909,14072.4,1628.7,64
1723119405,2391036,94.1,4.064,14630.4,1631.65,64
1723119411,2396393,94.5,4.193,15094.8,1637.06,64
1723119416,2401851,92.7,4.322,15559.2,1635.7,64
1723119422,2407358,92.4,4.477,16117.2,1630.9,64
1723119427,2412817,92.5,4.607,16585.2,1634.36,64
1723119433,2418281,92.4,4.762,17143.2,1637.4,64
1723119438,2423758,92.7,4.892,17611.2,1633.85,64
1723119444,2429254,92.5,5.047,18169.2,1631.45,64
1723119449,2434668,92.7,5.176,18633.6,1632.55,64
1723119455,2440118,92.9,5.331,19191.6,1636.5,64
1723119460,2445598,93.0,5.461,19659.6,1643.71,64
1723119465,2451037,94.7,5.616,20217.6,1645.95,64
1723119471,2456491,94.6,5.746,20685.6,1636.6,64
1723119476,2461929,92.6,5.901,21243.6,1635.8,64
1723119482,2467388,92.7,6.030,21708,1644.04,64
1723119487,2472718,92.7,6.160,22176,1643.6,64
1723119493,2478102,92.7,6.315,22734,1636.01,64
1723119498,2483586,92.9,6.445,23202,1629.95,64
1723119503,2488964,92.5,6.600,23760,1635.65,64
1723119509,2494415,92.7,6.729,24224.4,1640.69,64
1723119514,2499855,93.2,6.859,24692.4,1642.48,64
1723119520,2505313,93.1,7.014,25250.4,1633.64,64
1723119525,2510721,94.6,7.144,25718.4,1633.89,64
1723119531,2516208,94.7,7.299,26276.4,1641.95,64
1723119536,2521640,92.4,7.428,26740.8,1641.2,64
1723119541,2527057,92.8,7.584,27302.4,1634.65,64
1723119547,2532532,92.6,7.713,27766.8,1630.2,64
1723119552,2537941,92.8,7.869,28328.4,1629.82,64
1723119558,2543408,92.9,7.998,28792.8,1630.41,64
1723119563,2548875,92.6,8.128,29260.8,1639.76,64
1723119569,2554314,92.6,8.284,29822.4,1644.35,64
1723119574,2559775,93.3,8.414,30290.4,1635,64
1723119580,2565255,93.4,8.569,30848.4,1633.45,64
1723119585,2570662,94.7,8.699,31316.4,1634.89,64
1723119591,2576145,94.9,8.854,31874.4,1643.35,64
1723119596,2581664,92.7,8.983,32338.8,1644.4,64
1723119602,2587131,92.8,9.139,32900.4,1640.49,64
1723119607,2592602,92.9,9.269,33368.4,1638.14,64
1723119612,2598090,92.7,9.425,33930,1643.8,64
1723119618,2603463,92.6,9.554,34394.4,1646.56,64
1723119623,2608908,92.9,9.684,34862.4,1639,64
1723119629,2614374,92.9,9.840,35424,1636.74,64
1723119634,2619857,93.2,9.995,35982,1635.6,64
1723119640,2625168,93.5,10.125,36450,1644.81,64
1723119645,2630633,94.6,10.255,36918,1641.36,64
1723119650,2636074,94.7,10.410,37476,1633.25,64
1723119656,2641554,92.9,10.540,37944,1641.75,64
1723119661,2646984,93.1,10.695,38502,1645.25,64
1723119667,2652448,92.9,10.825,38970,1638,64
1723119672,2657899,92.9,10.955,39438,1632.95,64
1723119678,2663372,92.9,11.110,39996,1631.42,64
1723119683,2668796,92.5,11.240,40464,1636.81,64
