DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723116400,2665726,101.4,6.963,25066.8,3222.64,64
1723116406,2671189,101.3,7.133,25678.8,3222.14,64
1723116411,2676640,102.6,7.274,26186.4,3227.05,64
1723116417,2682090,102.7,7.443,26794.8,3228.74,64
1723116422,2687552,102.1,7.584,27302.4,3221.13,64
1723116428,2693019,102.0,7.754,27914.4,3219.03,64
1723116433,2698455,101.1,7.894,28418.4,3228.15,64
1723116438,2703938,101.3,8.064,29030.4,3227.75,64
1723116444,2709409,101.2,8.205,29538,3221.93,64
1723116449,2714855,101.0,8.375,30150,3219.92,64
1723116455,2720303,101.2,8.516,30657.6,3226.54,64
1723116460,2725777,101.2,8.657,31165.2,3229.74,64
1723116466,2731214,101.0,8.826,31773.6,3220.33,64
1723116471,2736683,102.7,8.967,32281.2,3218.53,64
1723116477,2742148,102.9,9.137,32893.2,3227.44,64
1723116482,2747605,101.8,9.277,33397.2,3230.35,64
1723116488,2753101,101.6,9.447,34009.2,3221.13,64
1723116493,2758564,101.2,9.587,34513.2,3220.34,64
1723116499,2764030,101.1,9.757,35125.2,3226.64,64
1723116504,2769426,100.8,9.897,35629.2,3229.35,64
1723116509,2774901,101.1,10.067,36241.2,3220.43,64
1723116515,2780320,101.2,10.208,36748.8,3220.63,64
1723116520,2785776,100.8,10.349,37256.4,3227.24,64
1723116526,2791266,100.7,10.518,37864.8,3229.73,64
1723116531,2796733,102.8,10.659,38372.4,3220.74,64
1723116537,2802158,102.8,10.828,38980.8,3222.33,64
1723116542,2807604,101.5,10.968,39484.8,3216.83,64
1723116548,2813013,94.9,11.132,40075.2,2430.09,64
1723116553,2818325,85.7,11.256,40521.6,866.752,64
1723116558,2823835,94.7,0.129,464.4,1651.96,64
1723116564,2829464,116.7,0.291,1047.6,6302.6,64
1723116570,2835071,117.1,0.487,1753.2,6309.43,64
1723116575,2840614,117.2,0.650,2340,6300.04,64
1723116581,2846179,117.2,0.846,3045.6,6301.09,64
1723116586,2851736,117.1,1.010,3636,6303.58,64
1723116592,2857341,117.7,1.206,4341.6,6309.93,64
1723116597,2862910,119.1,1.403,5050.8,6311.96,64
1723116603,2868471,119.5,1.567,5641.2,6308.28,64
1723116609,2874021,118.4,1.764,6350.4,6291.88,64
1723116614,2879576,118.2,1.928,6940.8,6287.76,64
1723116620,2885135,118.5,2.124,7646.4,6301.88,64
1723116625,2890705,117.6,2.289,8240.4,6311.27,64
1723116631,2896298,117.9,2.486,8949.6,6309.06,64
1723116636,2901903,117.8,2.683,9658.8,6306.75,64
1723116642,2907492,118.8,2.848,10252.8,6309.69,64
1723116648,2913092,118.5,3.046,10965.6,6307.83,64
1723116653,2918671,118.5,3.211,11559.6,6305.5,64
1723116659,2924225,118.5,3.410,12276,6300.86,64
1723116664,2929775,118.5,3.575,12870,6298.62,64
1723116670,2935349,118.5,3.773,13582.8,6313.37,64
1723116675,2940911,120.2,3.971,14295.6,6282.4,64
1723116681,2946454,120.4,4.136,14889.6,6295.96,64
1723116687,2952035,119.3,4.335,15606,6308.08,64
1723116692,2957641,119.2,4.499,16196.4,6302.48,64
1723116698,2963274,119.3,4.698,16912.8,6312.42,64
1723116703,2968825,118.5,4.896,17625.6,6298.53,64
1723116709,2974399,118.4,5.061,18219.6,6294.1,64
1723116715,2980007,118.6,5.259,18932.4,6293.06,64
1723116720,2985572,118.1,5.424,19526.4,6292.49,64
1723116726,2991126,118.4,5.622,20239.2,6304.74,64
1723116731,2996707,118.5,5.787,20833.2,6285.59,64
1723116737,3002315,118.4,5.985,21546,6301.45,64
1723116742,3007918,118.6,6.183,22258.8,6298.64,64
1723116748,3013474,118.3,6.348,22852.8,6294.63,64
1723116754,3019046,119.7,6.546,23565.6,6248.65,64
1723116759,3024574,120.0,6.711,24159.6,6303.31,64
1723116765,3030129,120.0,6.909,24872.4,6309.26,64
1723116770,3035770,119.0,7.074,25466.4,6296.99,64
1723116776,3041397,119.0,7.271,26175.6,6297.47,64
1723116782,3046950,118.5,7.470,26892,6302.25,64
1723116787,3052473,118.4,7.634,27482.4,6300.68,64
1723116793,3058027,118.3,7.833,28198.8,6303.51,64
1723116798,3063610,118.4,7.998,28792.8,6299.09,64
1723116804,3069159,118.4,8.196,29505.6,6293.18,64
1723116809,3074711,118.4,8.361,30099.6,6298.63,64
1723116815,3080308,118.5,8.559,30812.4,6294.84,64
1723116820,3085857,118.2,8.757,31525.2,6300.95,64
1723116826,3091453,118.4,8.922,32119.2,6290.22,64
1723116832,3097010,120.1,9.120,32832,6279.34,64
1723116837,3102565,120.2,9.285,33426,6290.85,64
1723116843,3108132,120.2,9.483,34138.8,6291.87,64
1723116848,3113727,119.2,9.648,34732.8,6305.12,64
1723116854,3119255,119.3,9.846,35445.6,6301.59,64
1723116859,3124836,118.5,10.045,36162,6286.68,64
1723116865,3130371,118.6,10.210,36756,6289.79,64
1723116870,3135915,118.4,10.408,37468.8,6289.24,64
1723116876,3141463,118.6,10.573,38062.8,6298.93,64
1723116882,3146979,118.2,10.771,38775.6,6264.67,64
1723116887,3152541,118.6,10.937,39373.2,6298.08,64
1723116893,3158066,118.8,11.136,40089.6,6309.44,64
1723116898,3163619,118.5,11.301,40683.6,6288.51,64
1723116904,3169192,118.8,11.499,41396.4,6297.02,64
1723116909,3174780,120.5,11.665,41994,6304.28,64
1723116915,3180359,120.5,11.863,42706.8,6296.88,64
1723116920,3185922,119.5,12.062,43423.2,6281.58,64
1723116926,3191478,119.6,12.227,44017.2,6317.53,64
1723116932,3197103,119.5,12.426,44733.6,6293.98,64
1723116937,3202686,118.9,12.591,45327.6,6319.16,64
1723116943,3208261,118.8,12.790,46044,6284.2,64
1723116948,3213834,118.5,12.989,46760.4,6285.06,64
1723116954,3219394,119.0,13.155,47358,6299.01,64
1723116960,3225014,119.0,13.354,48074.4,6303.82,64
1723116965,3230551,119.1,13.519,48668.4,6289.1,64
1723116971,3236161,118.7,13.718,49384.8,6282.26,64
1723116976,3241692,117.4,13.883,49978.8,6093.47,64
1723116982,3247217,116.7,14.079,50684.4,5927.34,64
1723116987,3252674,110.8,14.236,51249.6,4940.42,64
1723116993,3257976,90.1,14.400,51840,1988.61,64
1723116998,3263275,85.4,14.519,52268.4,134.623,64
1723117003,3268573,84.8,14.638,52696.8,129.837,64
1723117008,3273881,84.8,14.779,53204.4,129.642,64
1723117014,3279177,84.7,14.899,53636.4,192.382,64
