DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723119174,489571,87.7,11.856,42681.6,803.226,64
1723119175,490891,87.7,11.905,42858,857.037,64
1723119177,492200,90.1,11.930,42948,792.429,64
1723119178,493514,88.1,11.954,43034.4,798.886,64
1723119179,494874,87.5,12.003,43210.8,798.758,64
1723119181,496185,87.7,12.027,43297.2,852.672,64
1723119182,497481,88.4,12.051,43383.6,798.637,64
1723119183,498793,89.5,12.101,43563.6,799.629,64
1723119185,500090,87.6,12.125,43650,801.485,64
1723119186,501401,87.6,12.150,43740,825.197,64
1723119187,502700,88.3,12.198,43912.8,798.637,64
1723119189,504013,89.5,12.223,44002.8,798.387,64
1723119190,505314,88.1,12.248,44092.8,799.379,64
1723119191,506617,87.8,12.272,44179.2,817.741,64
1723119192,507928,87.9,12.321,44355.6,812.525,64
1723119194,509256,87.9,12.345,44442,799.507,64
1723119195,510568,89.6,12.370,44532,799.75,64
1723119196,511878,87.5,12.419,44708.4,807.072,64
1723119198,513173,88.4,12.444,44798.4,817.613,64
1723119199,514501,87.8,12.468,44884.8,799.507,64
1723119200,515801,87.7,12.518,45064.8,799.507,64
1723119202,517156,88.1,12.542,45151.2,801.363,64
1723119203,518465,88.3,12.566,45237.6,824.173,64
1723119204,519761,87.7,12.615,45414,802.605,64
1723119206,521062,87.8,12.639,45500.4,790.81,64
1723119207,522371,89.6,12.664,45590.4,800.371,64
1723119208,523709,88.6,12.689,45680.4,832.538,64
1723119210,525013,87.6,12.738,45856.8,800.371,64
1723119211,526315,87.6,12.762,45943.2,798.387,64
1723119212,527632,87.8,12.786,46029.6,799.507,64
1723119213,528935,88.4,12.836,46209.6,847.642,64
1723119215,530246,87.6,12.860,46296,798.637,64
1723119216,531547,87.4,12.884,46382.4,700.307,64
1723119217,532854,86.9,12.932,46555.2,699.424,64
1723119219,534206,89.5,12.957,46645.2,756.211,64
1723119220,535533,87.4,12.982,46735.2,699.315,64
1723119221,536839,86.8,13.030,46908,700.198,64
1723119223,538139,87.1,13.054,46994.4,700.198,64
1723119224,539445,87.6,13.079,47084.4,762.048,64
1723119225,540756,89.1,13.127,47257.2,632.76,64
1723119227,542056,86.3,13.151,47343.6,599.132,64
1723119228,543365,85.8,13.175,47430,467.204,64
1723119229,544679,85.3,13.199,47516.4,470.18,64
1723119231,545993,86.9,13.247,47689.2,400.744,64
1723119232,547295,85.5,13.270,47772,400.682,64
1723119233,548598,85.0,13.294,47858.4,348.063,64
1723119234,549905,84.4,13.341,48027.6,256.992,64
1723119236,551211,83.2,13.364,48110.4,104.122,64
1723119237,552515,85.0,13.388,48196.8,100.202,64
1723119238,553818,83.4,13.434,48362.4,100.17,64
1723119240,555126,83.8,13.457,48445.2,174.609,64
